Company,Date,Tweet,GeneralScore,LMScore
$HD,11/28/2018,"b'$GRWG Three new stores acquired in Q3 2018, one of which was our new e-commerce site, https://t.co/FRxyGLJPAma https://t.co/lv7gpsFRAo'",0,0
$HD,11/28/2018,b'(US) U.S. Retailers reportedly take steps to adapt supplies from China - U.S. financial press\n\n- Article piece menta https://t.co/ESat07n5Pm',0,-0.076923077
$HD,11/28/2018,"b'$GRWG The Company had $14.3 million in cash and cash equivalents at September 30, 2018 #Hemp #Cannabis #Hydroponicsa https://t.co/5S1Xa4wqT7'",0,0
$HD,11/28/2018,"b'$GRWG YTD revenue of $20 million, up 86% compare to YTD revenue of $10.7 million for 2017 #Hemp #Cannabisa https://t.co/qceQEPRSa3'",0.083333333,0
$HD,11/28/2018,b'$HD may see a sustained bounce here. Low of $167 may be stop-loss floor all traders put in. Heavy volume past two ta https://t.co/UPqrIfJpI9',0,0
$HD,11/28/2018,"b'$GRWG Revenue of $8.4 million, up 109%, compared to revenue of $4.0 million for the 3rd quarter of 2017 #Hempa https://t.co/3xVpZbj8ll'",0,0
$HD,11/28/2018,"b'$GRWG YTD revenue of $20 million, up 86% compare to YTD revenue of $10.7 million for 2017 #Hemp #Cannabisa https://t.co/yOZHU1IPN8'",0,0
$HD,11/28/2018,"b'$GRWG The Company had $14.3 million in cash and cash equivalents at September 30, 2018 #Hemp #Cannabis #Hydroponicsa https://t.co/Gpa9Oo7POi'",0,0
$HD,11/28/2018,"b'$GRWG As of September 30, 2018, the Company had total assets of $36.2 million compared to total assets of $9.2 milla https://t.co/q5A7wgmrwR'",0.076923077,0
$HD,11/28/2018,"b'$GRWG Three new stores acquired in Q3 2018, one of which was our new e-commerce site, https://t.co/FRxyGLJPAma https://t.co/oAnyyUU6fI'",0.214285714,0
$HD,11/28/2018,"b'$GRWG Revenue run rate guidance in excess of $42 million heading into 2019, $10.0 million for Q4 2018 #Hempa https://t.co/PmONTCiuk8'",0,-0.090909091
$HD,11/28/2018,b'$AMZN $DLTR $HD $TGT $WMT:\n\nAmerican Retailers Squeeze Chinese Suppliers as Tariffs Start to Hurt:\n\nhttps://t.co/j59qcysJnQ',0,-0.076923077
$HD,11/28/2018,b'Want automatic email alerts for $GPN $HD $BSBR $TRQ $LKQ? Subscribe to MarketBeat Daily https://t.co/nSJuDsYidj',0,-0.083333333
$HD,11/28/2018,b'price x volume leaders Tuesday - $AMZN $AAPL $NFLX $NVDA $MSFT $AMD $BABA $TSLA $FB $UTX $GOOGL $GOOG $ORCL $INTCa https://t.co/o2ewW4EM5j',0.117647059,0
$HD,11/28/2018,b'$IM $HD\n$IM $MY $CAB $OUT $HUBS\n$IT $HUM $A $GEL $AT $A $FUR',0,0
$HD,11/28/2018,"b'RT @MttsTrading: MTTS DAILY WATCHLIST FOR NOVEMBER 28TH, 2018 $PRU $HD $BBYA $MCHP https://t.co/gjUAogvUHl'",0,0
$HD,11/28/2018,b'Y1YY2 #BullMarket Y https://t.co/ossd9HUZUl Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/gTivWPbT1b',0,0
$HD,11/28/2018,"b'MTTS DAILY WATCHLIST FOR NOVEMBER 28TH, 2018 $PRU $HD $BBYA $MCHP https://t.co/gjUAogvUHl'",0,0
$HD,11/28/2018,b'Y1YY2 #BullMarket Y https://t.co/VwpCj5f8Rj Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/1pE5p033fP',0,0
$HD,11/28/2018,b'Investors Sell Shares of Home Depot $HD on Strength $HD https://t.co/E1epW83uJL',0.1,0.142857143
$HD,11/28/2018,"b""Week's Most Significant Insider Trades: Week of November 19, 2018 $AAL $AAPL $CHD $FL $HAS $HBI $HD $K $PSX $VTRa https://t.co/kt61BoveKU""",0.076923077,0
$HD,11/28/2018,b'Looking to add a bit of $hd to my long portfolio.   Home building sector looking like a decent swing. https://t.co/iKT0refq7B',0,0
$HD,11/28/2018,b'$HE $STAY $HD\n$I $FLOW $FOR $A $BID\n$HE $FLY $ONE $INN $TOO $LOW',0.111111111,0
$HD,11/28/2018,b'$HD is in White Marubozu winning 62.86% in the past. https://t.co/aiiBIWSUZm',-0.2,0.2
$HD,11/28/2018,b'RT @dgarciacharts: $HD Daily / Hourly starting to push out of this base. https://t.co/2BKH2ibYUs',0,0
$HD,11/28/2018,b'Great call today on $ASNS. Chat members banking once again. Join our #free discord now https://t.co/GCoRyWinRw $fba https://t.co/WmfIBld8BM',0,0.071428571
$HD,11/28/2018,b'RT @cfromhertz: $HD Weekly chart \n- so far holding its top of its yearly value area $162.20 https://t.co/5s90ZgtI49',0,0
$HD,11/28/2018,"b""Today's Unusual #Options Activity $AKS $GS $DG $HD $SONO $BMY $PCG See the full list at https://t.co/gT09fRkjbia https://t.co/TFCqEPVL3o""",0,0
$HD,11/28/2018,b'$HD Weekly chart \n- so far holding its top of its yearly value area $162.20 https://t.co/5s90ZgtI49',0.285714286,0
$HD,11/28/2018,"b""After days of trying, I couldn't separate the tie.  However, at 1 p.m., I was successful at reducing the upward rata https://t.co/5xTzzL1oaN""",0.25,0.090909091
$HD,11/28/2018,"b'As you can see, ETFs have tied $HD to $LOW.  They had a 1:4 upward ratio, so for every 1% $HD increased, $LOW woulda https://t.co/Sy8jtvpBu5'",0.071428571,0
$HD,11/28/2018,b'ACTIVE TRADERS Try one of these FREE trading guides:\n\nhttps://t.co/BYZtw3y64c\n\n$NFLX $TSLA $AAPL $HD $GS $FB $AMZN $GOOGL $NVDA',0,0
$HD,11/28/2018,b'RT @MarketStatisti1: Who will compromise more @ G20 meeting? $spy $dia $uco $iwm $gld $xle $xlk $xlp $xly $xlu $xlf $xlb $xli $xlv $jpm $caa',0.428571429,-0.05
$HD,11/28/2018,"b""In 5 yrs time, I doubt we will be thinking about how the #housing cycle was in late '18 or this quarter's margins.a https://t.co/qCv1LnbQOZ""",0,-0.272727273
$HD,11/28/2018,b'RT @TraderAmogh: $HD New Swing today. Hard to Ignore the bullish bias in this Stock since past two days.\nLong @ 171.50\nStop @ 166.50 (3% ria',0,-0.125
$HD,11/28/2018,"b""Markets reaction to Chairman Powell's speech on Wednesday? $SPY $DIA $UCO $GLD $IWM $XLF $XLK $XLE $XLU $XLV $XLPa https://t.co/N78xBZLNOR""",0,0
$HD,11/28/2018,"b'Wednesday: $CRM, $ADBE, $HD, $AAPL, $FB'",0,0
$HD,11/27/2018,"b'$HD:\n\nNew Insider Filing on\n\nChairman, CEO &amp; President\n\nCRAIG A MENEAR:\n\nhttps://t.co/WHkqJerCD1'",0,0
$HD,11/27/2018,"b'$HD Home Depot, Inc. (The) SEC Filing: Form 4 https://t.co/MtBBaQep1e'",0,0
$HD,11/27/2018,b'RT @TraderAmogh: $HD New Swing today. Hard to Ignore the bullish bias in this Stock since past two days.\nLong @ 171.50\nStop @ 166.50 (3% ria',0,-0.125
$HD,11/27/2018,b'$GE $X $PGR $FOSL $WFC $PAA $AKS $AA $CRM $DKS $TGT $AMD $X $GILD $BP $GM $HD $NLY $BMY $SONO $DKS $JKS $GS $PSEC Ua https://t.co/0jhgcslATM',0,0
$HD,11/27/2018,b'Bought $HD options today for $2.21 febr 19 exp 185 this one looks good for a quick trade tons of bagholders look ata https://t.co/U7T28laDc6',0,0.066666667
$HD,11/27/2018,b'Sold off a little $HD at the close. Still in the hole on most of he rest. Also underwater on $HBAN. But it was a goa https://t.co/mgZBrceI4M',0,-0.090909091
$HD,11/27/2018,"b'If you can trade #options you should sign up, itaTMs very inexpensive #investing #trading #stocks #StockMarket $diaa https://t.co/DOm1SWREiI'",0.058823529,0
$HD,11/27/2018,"b'RT @gurufocus: S&amp;P 500 closes at 2,682.20 for a gain of 0.33% https://t.co/N3Q4cYLYOz  $HD https://t.co/wWdW7yJhBF'",0,0
$HD,11/27/2018,b'RT @VineelProTrader: $HD Bull put Credit Spread 167.5/165\n14 Dec : \n\nTook 50% (+$540) of max profit in just 5 days. Almost 3 weeks to go foa',0,0.071428571
$HD,11/27/2018,b'Nueva posiciA3n alcista en valor del DJIA: $HD https://t.co/jibJ2eDsFm https://t.co/qIHI0SEisk',0.071428571,0
$HD,11/27/2018,b'RT @AnthonyMaceroni: $HD (updated)... https://t.co/0j3tfAy4XV',0.071428571,0
$HD,11/27/2018,"b'S&amp;P 500 closes at 2,682.20 for a gain of 0.33% https://t.co/N3Q4cYLYOz  $HD https://t.co/wWdW7yJhBF'",0.142857143,0
$HD,11/27/2018,b'RT @MarketStatisti1: What effects to expect from Trump-Xi meeting on markets? $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $a',0,0.052631579
$HD,11/27/2018,"b'$HD Up 2.0% Today.\nHome Depot\nValuation, Earnings Quality, and Dividend Safety Scores.\nStock Analysis:a https://t.co/m6vC1HniaW'",0.071428571,0
$HD,11/27/2018,b'$DHI $HD $ITB - An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/rXBbpDHIu6',0,0
$HD,11/27/2018,b'RT @AnthonyMaceroni: $HD (updated)... https://t.co/0j3tfAy4XV',0,0
$HD,11/27/2018,"b""Week's Most Significant #Insider Trades: Week of November 19, 2018 $AAL $AAPL $CHD $FL $HAS $HBI $HD $K $PSX $VTRa https://t.co/5YNdpufxIO""",0,0
$HD,11/27/2018,b'RT @VineelProTrader: 1 Day Trade. 2 Swing trades.\n3 Wins.\n\n1) $SPY Calls: +$188 (38%)\n\n2) $AMD Long:  +$198 (10%)\n3) $HD CS (167.5/165): +$a',0.1,0
$HD,11/27/2018,"b'Tue. Nov. 27, 2018\nTop 5 stocks\nUp:\n$AMZN $TSLA $MA $NVDA $TWLO\n$SAVE $LOXO $VRTX $MXIM $FANG\n$BLMT $CBRL $NFLX $HDa https://t.co/yOM9UYGCmg'",-0.25,0.090909091
$HD,11/27/2018,b'Top #moneyflow for #sp500 today\n$MSFT $CTSH $HD $MRK $AAPL $COST $MU $PG $CMCSA $GE ...\nhttps://t.co/S59zN0R1wP',0.133333333,0
$HD,11/27/2018,"b""A L E R T -Home Depot ($HD) back up to $173.07. Yinz'll recall that for 34 years, if y'all bought $HD on the Thursda https://t.co/ROVPhrNW35""",0.285714286,-0.1
$HD,11/27/2018,b'1 Day Trade. 2 Swing trades.\n3 Wins.\n\n1) $SPY Calls: +$188 (38%)\n\n2) $AMD Long:  +$198 (10%)\n3) $HD CS (167.5/165):a https://t.co/UvU2OP2X0O',0,-0.1
$HD,11/27/2018,b'$HD Bull put Credit Spread 167.5/165\n14 Dec : \n\nTook 50% (+$540) of max profit in just 5 days. Almost 3 weeks to goa https://t.co/nYyQpnw3uk',0,0.090909091
$HD,11/27/2018,"b""RT @mercadomagico: $NMGC NeoMagic's https://t.co/gzPGOV7s8h #MercadoMagico(R) Waives Fee for New #Merchants\n#WelcomeHome\nhttps://t.co/ctNK4a""",0.5,0.071428571
$HD,11/27/2018,b'RT @AnthonyMaceroni: $HD (updated)... https://t.co/0j3tfAy4XV',0.117647059,0
$HD,11/27/2018,b'#estate asset watch - price x volume leaders today - $AMZN $AAPL $NFLX $NVDA $MSFT $AMD $BABA $TSLA $FB $UTX $GOOGLa https://t.co/gWLcJIN6GR',0,0
$HD,11/27/2018,"b""RT @SunriseTrader: $HD goes ex dividend tomorrow $1.03 per share.  Some charting and trading platforms will subtract it others won't.  If ta""",0.153846154,0
$HD,11/27/2018,"b'RT @VineelProTrader: 5 Day Trades.\n3 Wins, 1 Loss &amp; 1 Breakeven.\n+$502 on those.\n\n1) $HD Long:         -$180\n2) $WYNN Long: +$229\n3) $SPY Ca'",0.076923077,-0.071428571
$HD,11/27/2018,b'Trade Alert - Buying Calls - HD\n\n19x leverage \n\n$HD',0,0
$HD,11/27/2018,b'$HD #woke',-0.090909091,-0.2
$HD,11/27/2018,b'RT @MarketStatisti1: Market close on Tuesday: $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $XLV $XLU $JPM $BAC $XOM $CVX $CAa',1,0
$HD,11/27/2018,b'https://t.co/2TDmbGC8eN $HD Home Depot up 1.6% = $3.2 billion gain. $HD has made notable gains in 10 of the last 21a https://t.co/XZy8bS9lE9',0,-0.043478261
$HD,11/27/2018,b'Has Home Depot Stock Bottomed Out? $LOW $WSM $XHB $HD https://t.co/hho4ZmqXEo https://t.co/x20ffSaeN9',0.090909091,0.181818182
$HD,11/27/2018,b'$HD (updated)... https://t.co/0j3tfAy4XV',0,0
$HD,11/27/2018,b'#estate asset watch - top price gainers today - $BKNG $AZO $CBRL $VRTX $SAVE $CMG $SAM $MELI $CHTR $ABMD $NFLX $MCKa https://t.co/9ZINmiHlbr',0.076923077,0
$HD,11/27/2018,b'Outside Day today: $TOUR $HD $PSA ... https://t.co/Ya1wmaeD73',0,0
$HD,11/27/2018,"b""$HD goes ex dividend tomorrow $1.03 per share.  Some charting and trading platforms will subtract it others won't.  If trading FYI (holding)""",0,0
$HD,11/27/2018,"b""$HD Took off right after entry - 5 min chart shared. Couldn't have timed it more perfectly! Now lets see if it cana https://t.co/nLQo2zuK04""",0.153846154,-0.066666667
$HD,11/27/2018,"b""$HD stabilizing, dipped below $170.00 post earnings(11/13); https://t.co/t3qTvyA9Kx, didn't break, encouraging, seta https://t.co/gMOVx730lO""",0,0.071428571
$HD,11/27/2018,b'Sarasin &amp; Partners Llp Cut Home Depot $HD Stake; Generation Investment Management Llp Has Trimmed Its Salesforce Coa https://t.co/BoZZg9GEQr',0,0.1
$HD,11/27/2018,b'What could be better than #stocks that help expand your wealth while providing a hedge against economic uncertaintya https://t.co/XYvlizhkR5',-0.142857143,-0.0625
$HD,11/27/2018,b'Brookstone Capital Management Has Upped Pepsico $PEP Position; Jump Trading Cut Home Depot $Call $HD Position https://t.co/piX62H5E2J',0,0.1
$HD,11/27/2018,b'RT @dgarciacharts: $HD Daily / Hourly starting to push out of this base. https://t.co/2BKH2ibYUs',0.117647059,0.071428571
$HD,11/27/2018,b'$HD Daily / Hourly starting to push out of this base. https://t.co/2BKH2ibYUs',-0.285714286,0
$HD,11/27/2018,b'$DHI $HD $ITB - An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/0iJfeCuKgh',0,0
$HD,11/27/2018,b'RT @ntfri: Watch $HD https://t.co/EaakdHKlIG',-0.066666667,0
$HD,11/27/2018,b'Chances are very high that i will survive lol Y  $HD',0,0
$HD,11/27/2018,b'$HD New Swing today. Hard to Ignore the bullish bias in this Stock since past two days.\nLong @ 171.50\nStop @ 166.50a https://t.co/R6F7mu19o6',-0.083333333,-0.166666667
$HD,11/27/2018,"b""$HD's ROE of 799.70% is amongst the best returns of the industry https://t.co/YKH1M7apkL https://t.co/eckgTScRg3""",0,-0.125
$HD,11/27/2018,b'Who will compromise more @ G20 meeting? $spy $dia $uco $iwm $gld $xle $xlk $xlp $xly $xlu $xlf $xlb $xli $xlv $jpma https://t.co/zaVTkT8Jlh',0,0.125
$HD,11/27/2018,b'NEXT TRIPS RUNNER. Follow @vipernetworks for updates $msft $amzn $fb $goog $jnj $jpm $googol $abc $wfc $wmt $cvxa https://t.co/EQcY23czhl',-0.125,-0.052631579
$HD,11/27/2018,b'$HD YY https://t.co/wQbfJXicQS',0.076923077,0
$HD,11/27/2018,"b'Is $T Going to Burn These Hedge Funds?\nhttps://t.co/vTqSKGUW3R\n$HD, $CVX, $TSM, $CSCO'",0.076923077,0
$HD,11/27/2018,b'Cam Group Holding A Has Trimmed Holding in Home Depot INC $HD as Stock Rose https://t.co/HLOaA7MpG7',0,-0.142857143
$HD,11/27/2018,b'$HD $Bmark IPT and Guidance:\n3Y +60 down to +50\n10Y +110 to +95\n30Y +145 to +130',0,0
$HD,11/27/2018,"b""RT @Investingcom: If you're looking for dividend growth stocks to build wealth and protect your portfolio then these 2i a are definitely wora""",0,0
$HD,11/27/2018,"b""RT @Investingcom: If you're looking for dividend growth stocks to build wealth and protect your portfolio then these 2i a are definitely wora""",0.055555556,0
$HD,11/27/2018,b'$DHI $HD $ITB - An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/e5WpbG7s08',0,0
$HD,11/27/2018,"b""RT @Investingcom: If you're looking for dividend growth stocks to build wealth and protect your portfolio then these 2i a are definitely wora""",0.1,0
$HD,11/27/2018,"b""If you're looking for dividend growth stocks to build wealth and protect your portfolio then these 2i a are definitea https://t.co/K6JGhVDrcT""",0,0
$HD,11/27/2018,b'Some names ex-dividend tomorrow $ADI $HD(holding) $MXIM $SIX  and a few others.',0.125,0
$HD,11/27/2018,"b'As Bce $BCE Valuation Declined, Shareholder Pittenger &amp; Anderson Has Cut Position; Barrett Asset Management Has Booa https://t.co/GeMACXPao0'",0,0
$HD,11/27/2018,b'Park National Boosted Its Estee Lauder Companies Cla $EL Position by $1.51 Million; Share Price Declined; As Home Da https://t.co/t5oQ6XN7OM',0.076923077,-0.066666667
$HD,11/27/2018,b'$low goes higher today! $hd $spx https://t.co/KiocEFFDDL',-0.5,0.066666667
$HD,11/27/2018,b'We  called out $ASNS today at $1.50 and it made a very nice move. Many chat members banked on this alert! Get overa https://t.co/0uMXZ6JO2f',-0.1,0
$HD,11/27/2018,b'RT @everytimeicash: PSA for this Holiday Season @1simpletrader $SPY $DIA $QQQ $IWM $AMZN $AAPL $FB $TSLA $NFLX $NVDA $HD $BA $ADBE https://a',0.071428571,-0.071428571
$HD,11/27/2018,b'RT @SeekingAlpha: $DHI $HD $ITB - An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/TI2iyH0kVO',-0.117647059,0
$HD,11/27/2018,b'Watch $HD https://t.co/EaakdHKlIG',-0.125,0
$HD,11/27/2018,"b'Alta Capital Management Boosted Its Home Depot $HD Holding; Avalon Advisors Boosted Heico $HEI Stake By $609,984 https://t.co/8vJM60WWvY'",0.076923077,0
$HD,11/27/2018,"b'An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/hkduwCsrrk $DHI, $HD, $ITB, $KBH,a https://t.co/Apj20OwIMY'",0,0.142857143
$HD,11/27/2018,b'$DHI $HD $ITB - An Update On Housing Stocks - It May Get Worse Before It Gets Better https://t.co/TI2iyH0kVO',0,0
$HD,11/27/2018,b'$HD Max Pain=157.50. Maturity=11/30/2018. #maxpain #options https://t.co/wlqVtxkWeU https://t.co/LjHdA1fu3D',0,0
$HD,11/27/2018,b'Y1YY2 #BullMarket Y https://t.co/kkk429PEe4 Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/XKRbnMPRr0',0,0
$HD,11/27/2018,b'Y1YY2 #BullMarket Y https://t.co/ossd9HUZUl Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/McRiU9skYF',0.117647059,0
$HD,11/27/2018,b'Y1YY2 #BullMarket Y https://t.co/zUl007kV6L Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/YLaxTzbKby',-0.066666667,0
$HD,11/27/2018,b'Y1YY2 #BullMarket Y https://t.co/VwpCj5f8Rj Y #2019shift #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/Jth9HzTAEz',-0.071428571,0
$HD,11/27/2018,"b'$WFC vs. $JPM: Hedge Funds Have a Clear Favorite\nhttps://t.co/EckauzyIy3\n$MA, $T, $HD, $CVX'",0,0
$HD,11/27/2018,b'Cook/Ivanka Trump touring schools together today. SO Will @POTUS slap tariff on iPhone?  $SPY $DIA $GLD $UCO $IWMa https://t.co/IbyZCA0gRF',0,0.125
$HD,11/27/2018,b'Market close on Tuesday: $SPY $DIA $GLD $UCO $IWM $XLK $XLE $XLF $XLB $XLI $XLP $XLY $XLV $XLU $JPM $BAC $XOM $CVXa https://t.co/qWvPqEoHHC',0.071428571,-0.058823529
$HD,11/27/2018,b'Home Depot Inc Declares Quarterly Dividend of $1.03 $HD https://t.co/q98cvBPC69',0.214285714,-0.045454545
$HD,11/27/2018,b'5 Best U.S. Consumer Stocks $HD $VFC $GNTX $SBUX $DIS https://t.co/tQ586fJeqY',0.090909091,0
$HD,11/27/2018,"b'Blb&amp;B Advisors Has Upped Its Position in Adobe Sys $ADBE by $492,075 as Stock Rose; Home Depot $HD Position Held bya https://t.co/SRaRj5iRoS'",-0.125,0.125
$HD,11/27/2018,b'RT @HFTAlert: big buying in $HD yesterday https://t.co/H26gDsw9uk',0,0.142857143
$HD,11/27/2018,b'@petenajarian I know you profited on the $HD drop! YS',0,0
$HD,11/27/2018,"b'$EA $TTD $TEAM $KO $ADSK $HD $COST $UNP $LLY some of the tickers the team will be watching today, and as always $SPY and $SPX !'",-0.083333333,-0.2
$HD,11/27/2018,b'@_ms_izzy $HD Goes ex div tomorrow for $1.03.   Might see a good entry point.',-0.066666667,-0.142857143
$HD,11/27/2018,b'Ya12YYa  #BullMarket Y #2019shift Y1YY2 https://t.co/VwpCj5f8Rj Y #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/qdMuJBLBOY',0.214285714,0.111111111
$HD,11/27/2018,b'Ya12YYa  #BullMarket Y #2019shift Y1YY2 https://t.co/ossd9HUZUl Y #StockMarketToday Y #BearMarket Y #StockMarketCrash Ya https://t.co/HjTPybS4rY',0,0
$HD,11/27/2018,b'$HD:\n\nNew SEC Filing for HD: Form 424B5 (No. 0001193125-18-334597):\n\nhttps://t.co/Z5JjG20tXX',0,0
$HD,11/27/2018,"b'Manning &amp; Napier $MN Shareholder Osmium Partners Trimmed Holding by $449,982 as Market Valuation Declined; Home Depa https://t.co/WFocTTyryP'",0.166666667,0
$HD,11/27/2018,b'Livingston Group Asset Management Southport Capital Management Has Cut Home Depot $HD Holding by $1.11 Million; Exxa https://t.co/OCxGXBEIwl',0.142857143,-0.071428571
$HD,11/27/2018,"b'$HD Home Depot, Inc. (The) SEC Filing: Form 424B5 https://t.co/MH2q4spfCv'",-0.214285714,-0.071428571
$HD,11/27/2018,"b""Tomorrow's ex-dividend dates $HD $MXIM $SIX $AAON $GFF $DNBF $SEBC https://t.co/8K76LaiyrB $$""",0.083333333,0
$HD,11/27/2018,"b""Good Morning. Here's my swing trade watchlist for today : $INTU $HD $XBI \nTrade Smart! Good luck Y  https://t.co/SDnf55ywYj""",0.090909091,0
$HD,11/27/2018,b'Try our swing trading service built for individuals who want to trade longer-term timeframes around their full-timea https://t.co/rKqpsvRSlu',0,0.133333333
$HD,11/27/2018,b'China trade war front and center for stock market today. https://t.co/WfkTM2kJcU via @YouTube\n\n$cl\n$es\n$nq\n$SVXYa https://t.co/dkzCdxA0ah',-0.066666667,0
$HD,11/27/2018,"b'DSR is celebrating its 5th anniversary! discover my 5 top US consumer dividend stocks:\nhttps://t.co/DeO0ol7UDt\n$DIS, $GNTX, $SBUX, $VF, $HD'",0,0
$HD,11/27/2018,b'@jimcramer Might trade some $ULTA today for $HD.  Stop crying and get in the game!  What would you do with $ULTA (ba https://t.co/ix1pHpyS7x',0.090909091,0
$HD,11/27/2018,"b""Week's Most Significant Insider Trades: Week of November 19, 2018 $AAL $AAPL $CHD $FL $HAS $HBI $HD $K $PSX $VTRa https://t.co/nyeYRgyyx1""",0,-0.083333333
$HD,11/27/2018,b'Vigilant Capital Management Increased Its Home Depot $HD Position; Luxoft Holding Class A Ordinary Shares $LXFT SIa https://t.co/2dVMRdSabz',0.090909091,0
$HD,11/27/2018,b'RT @HFTAlert: big buying in $HD yesterday https://t.co/H26gDsw9uk',-0.076923077,0.066666667
$HD,11/27/2018,b'big buying in $HD yesterday https://t.co/H26gDsw9uk',-0.214285714,0
$HD,11/27/2018,b'First Foundation Advisors Trimmed Its Position in Wynn Resorts LTD $WYNN as Stock Value Declined; Kidder Stephen Wa https://t.co/Y1VpOUQ4Ag',-0.214285714,0
$HD,11/27/2018,b'This is a friendly reminder that $HD is going ex-dividend 1.03$ tomorrow @tastytrade',0.090909091,0
