Company,Date,Tweet,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,GeneralScore,LMScore
$JNJ,11/27/2018,b'Johnson &amp; Johnson $JNJ Stake Held by Hikari Power Ltd - https://t.co/yk67W6vD6c',熱血青山☕ﾎｯﾄﾌﾞﾙｰﾏｳﾝﾃﾝ,日本,109,1022,1521,582,0.066666667,0
$JNJ,11/27/2018,b'Hikari Power LTD Increases Position in Johnson &amp; Johnson $JNJ https://t.co/hI3gqc6Dwe',Brandon Stone,MO,189,260,4017,736,0,0
$JNJ,11/27/2018,b'$AAPL Support at $162+! \n\n$amzn $agn $brk $bhc $crm $cmg $dis $esrx $f $fold $googl $hlf $iep $ibm $jnj $ko $pepa https://t.co/YffGeR5T5L',砂漠の風景🌵,🏜️,13,0,1248,1247,0,0
$JNJ,11/27/2018,b'Putnam Investments Has Trimmed Its Holding in Johnson &amp; Johnson $JNJ as Stock Value Rose; Pcj Investment Counsel LTa https://t.co/FQ1zq8uBKQ',akitomisu,,46,478,190,1,0,0
$JNJ,11/27/2018,b'Montrusco Bolton Investments Lifted By $2.69 Million Its Johnson &amp; Johnson $JNJ Position; LIVZON PHARMACEUTICAL GROa https://t.co/ClhFu0FEc4',Nordipple,,3070,4983,31354,17,0,0.071428571
$JNJ,11/27/2018,b'Can a Beautiful #Allergan Sales Rep Change My Long Time Sentiment? $aapl $amzn $agn $brk $bhc $crm $cmg $dis $esrxa https://t.co/9ur7mn8vui',pam caulkins,,4,14,5171,0,0,0
$JNJ,11/27/2018,"b""She's An ExGF Now! You Single &amp; Ready To Mingle Too? DM Me! $aapl $amzn $agn $brk $bhc $crm $cmg $dis $esrx $fa https://t.co/RI3IvE6EeP""",iTunes PSN amazon Googleカード販売,,62,0,2222,2,0,0
$JNJ,11/27/2018,b'Maybe Mr. Databerg Needed More Notifications? \n$aapl $amzn $agn $brk $bhc $crm $cmg $dis $esrx $f $fold $googl $hlfa https://t.co/ipauq9trOM',Kensu3,,1,75,430,12,-0.066666667,0.076923077
$JNJ,11/27/2018,b'Short sale volume (not short interest) for $TRXC on 2018-11-26 is 46%. https://t.co/dF7OLrC2VZ $JNJ 42% $SYK 41% $CMD 58%',Reviewz & Newz,Worldwide,18287,979,152949,17219,-0.0625,0
$JNJ,11/27/2018,"b'Morning Most Tweeted Big Caps, check out Gambiste Top 10: $GM $ES $F $CPB $GE $ARE $BHP $JNJ https://t.co/k3uyuEbRpJ'",Shirley Limongi,"New York, NY",710,947,17443,5993,0.117647059,0
$JNJ,11/27/2018,"b""Breast Implants Ruined My Girlfriend's Life! $aapl $amzn $agn $brk $bhc $crm $cmg $dis $esrx $f $fold $googl $hlfa https://t.co/rW1dnjDwaU""",あや,,44,76,235,39,0.111111111,0.1
$JNJ,11/27/2018,"b""RT @ByMadeleineA: #ASH18 Maia data with $JNJ $GEN's Darzalex + Revlimid in 1L multiple myeloma look strong - median PFS not reached with tha""",みいな,,21,23,94,95,0.142857143,0
$JNJ,11/27/2018,b'#Allergan Breast Implants Alarm\n\n$aapl $amzn $agn $brk $bhc $crm $cmg $dis $esrx $f $fold $ge $gm $hlf $iep $ibma https://t.co/SqZ2fpdlwF',わっは,,0,31,78,10,0,0
$JNJ,11/27/2018,"b'Johnson &amp; Johnson $JNJ Valuation Rose While Griffin Asset Management Has Trimmed by $662,354 Its Position; First Tra https://t.co/2xjliKZHZU'",Tam Delay,,1,14,88,10,0.111111111,0.071428571
$JNJ,11/27/2018,b'RT @BrandonVanZee: 9 at 9a a 11/26/18 https://t.co/KdCKQNvRno via @market_scholars #9at9 #earnings #premarket \n\nai  $WYNN $COMM $DXC $NVDA $a',Vipul Nawre,Roorkee,146,467,21990,47,0.0625,0.052631579
$JNJ,11/27/2018,b'#estate asset watch - price volume leaders in trading Monday - $AMZN $AAPL $NFLX $MSFT $NVDA $FB $TSLA $BABA $AMDa https://t.co/0lmondij9i',ゆきだるmama,,13,120,2653,374,-0.1,0
$JNJ,11/27/2018,"b""RT @StockTweetsHQ: NEW_Updated_The Bee's Knees_Endonovo Therapeutics $ENDV To Meet With Johnson &amp; Johnson $JNJ In California Next Week\nhttpa""",rachel,,8,16,59,364,0,0
$JNJ,11/27/2018,"b'Focused Investors Cut Its Holding in Wells Fargo &amp; Company $WFC by $995,500; Coldstream Capital Management Positiona https://t.co/WbhwsyCY96'",セール電子書籍コミック紹介2@価格は期間限定です,Amazonアソシエイトに参加しています,5747,4588,4439,2,0,0
$JNJ,11/27/2018,b'#estate asset watch - price volume leaders Monday - $AAPL $NFLX $MSFT $NVDA $BABA $AET $TSLA $FB $AMD $CVS $GOOGLa https://t.co/dJrY4w3TWH',pam caulkins,,4,14,5172,0,0.125,0
$JNJ,11/27/2018,b'RT @StockTweetsHQ: NEW_Dirt Cheap Now_Johnson &amp; Johnson $JNJ Eyeing TearLab Corp $TEAR Despite FDA Rejection Of MMP-9 Test\nhttps://t.co/TL6a',えるぴょん,福岡,73,708,4877,240,0,0
$JNJ,11/27/2018,b'7 Best Stock Charts Going Into 2019 https://t.co/eDsK92WbF0 $PG $SBUX $O $VTR $TSLA $JNJ $NIO',Trump's Revelation,"Boston, MA",242,1603,17834,8542,0,0.0625
$JNJ,11/27/2018,b'Market Analysis video: https://t.co/GwubNH1399\n\n$SPY $DIA $QQQ $AMZN $GOOGL $NFLX $FB $AAPL $BA $NVDA $TSLA $JNUGa https://t.co/GmdqjBhdwh',Kendra, ,179,171,7995,27294,-0.111111111,0
$JNJ,11/27/2018,b'NEW_Eat Your Heart Out_Liquidmetal Technologies $LQMT To Receive Significant Milestone Payment Schedule From Appliea https://t.co/x24cLHKyBM',ときわーしゅ⭕🍖( '-' 🍖 )ｵﾆｸ,('ω'),180,407,48707,35647,0.055555556,0.071428571
$JNJ,11/27/2018,b'NEW_Updated_Johnson &amp; Johnson $JNJ Research And Development Team Now Working With Terra Tech Corp $TRTC On New Straa https://t.co/SzKXIgu1w7',john@historyman,Swinton South Yorkshire,168,361,42392,637,0.066666667,0
$JNJ,11/27/2018,"b'RT @REALITYofJNJ: .@POTUS @REALDonaldtRump Hey, check this out, $JNJ #DePuy has to pay UK NHS for harm by their crappy, toxic, defective haa'",KR,東京 清瀬市,4,199,946,0,0.083333333,0
$JNJ,11/27/2018,b'NEW_Fancy Meeting You Here_OpGen $OPGN And Johnson &amp; Johnson $JNJ Strike Deal On Sidelines Of DAWSON JAMES Growth Ca https://t.co/1TAg45ypyi',⭐Anastasia Lux⭐,"Birmingham, England",84297,5000,21129,15865,0,0
$JNJ,11/27/2018,b'Traders Sell Johnson &amp; Johnson $JNJ on Strength $JNJ https://t.co/EcJynW1vhM',ごんこ,来春完成PARCO錦糸町のそば、TOHOシネマズ近所,936,1791,5130,4507,0.071428571,-0.071428571
$JNJ,11/27/2018,b'Investors Sell Johnson &amp; Johnson $JNJ on Strength $JNJ https://t.co/1fVymkBI9A',みーちゃ,,34,7,63,92,0.454545455,0
$JNJ,11/27/2018,b'#Allergan Desperation Has Turned To PANIC!\n$aapl $amzn $agn $fold $t $googl $iep $nflx $tst $ms $gs $wfc $jpm $baca https://t.co/DTZ1Y9wCFB',HypLern,"Toronto, Ontario",13,10,3668,2998,0.153846154,0
$JNJ,11/27/2018,"b'.@POTUS @REALDonaldtRump People are questioning US FDA product approvals, which is used as a basis for getting thesa https://t.co/SPSyeaqL9u'",bon◢,東京都,620,674,831,1429,0.125,0.111111111
$JNJ,11/27/2018,"b'.@POTUS @REALDonaldtRump The KNOWN bad $JNJ #DePuy metal-on-metal hips literally cause agonizing pain, deterioratina https://t.co/WnGjz1OOAH'",koolstuff@amazon,United States,339,709,4979,4162,0.166666667,0
$JNJ,11/27/2018,b'#bullish day $GOOGL $FB $JPM $C $BAC $WFC $AAPL $PM $PG $GE $HON $JNJ $CSCO $MSFT $INTC $TWTR $TSLA $V $DIS $UNHa https://t.co/8A7KE5bjAi',Cindy Krum,Denver,14523,3538,31126,21087,0.090909091,0
$JNJ,11/27/2018,b'.@POTUS @REALDonaldtRump Hey... I have a grand idea ;o) \nHOW ABOUT $JNJ #DEPUY REIMBURSE THE UNITED STATES HEALTHCAa https://t.co/sXOpc1E8XL',Elizabeth Foley,,273,306,2318,2680,0.125,0
$JNJ,11/27/2018,b'.@POTUS @REALDonaldtRump More info being hidden from $JNJ #shareholders is exactly how much they are dumping out foa https://t.co/7WLIWhsVvR',MiSK🌟smap,SMAP⇄NEWSMAP,722,636,50726,20078,0,-0.142857143
$JNJ,11/27/2018,"b'.@POTUS @REALDonaldtRump Hey, check this out, $JNJ #DePuy has to pay UK NHS for harm by their crappy, toxic, defecta https://t.co/gmtjKIAmsF'",Godric,"Nebraska, USA",1698,1203,30941,84637,0.083333333,0
$JNJ,11/27/2018,"b'Abusive people who defend fraud often try &amp; get whistleblowers to ""put some attention elsewhere,"" allowing illegala https://t.co/EqLw4a3GVC'",モフモフ,,2,135,131,78,0.076923077,0.111111111
$JNJ,11/27/2018,b'$JNJ hanging man they still fighting with the man not trying to pay him',reese tuck,,3,86,2,1,0,0.111111111
$JNJ,11/27/2018,b'RT @BrandonVanZee: 9 at 9a a 11/26/18 https://t.co/KdCKQNvRno via @market_scholars #9at9 #earnings #premarket \n\nai  $WYNN $COMM $DXC $NVDA $a',pam caulkins,,4,14,5173,0,0.2,-0.0625
$JNJ,11/27/2018,"b'Stock Market Power Rankings: Save Us, Amazon @themotleyfool #stocks $AMZN, $MSFT, $UNH, $RAD, $PYPL, $BRK-A, $TM,a https://t.co/LWPmhVFoNt'",うー,,3629,4968,38764,12067,-0.083333333,-0.083333333
$JNJ,11/27/2018,b'RT @StockTweetsHQ: NEW_Set The Standard_Johnson &amp; Johnson $JNJ Looks To Expand Opiate Elimination Portfolio With BioElectronics $BIEL ActiPa',namunamuchan,,1,16,100,1,0.142857143,-0.071428571
$JNJ,11/27/2018,"b""RT @StockTweetsHQ: NEW_Updated_The Bee's Knees_Endonovo Therapeutics $ENDV To Meet With Johnson &amp; Johnson $JNJ In California Next Week\nhttpa""",☆なおみ★,日本,212,4801,111764,6538,-0.083333333,0
$JNJ,11/27/2018,b'thoughts:\nstocks that break above weekly will try to hit monthly before the 1st of the month \n\n$jnj - doesnt want ta https://t.co/GwJEbly12i',しょー@ビジネス垢,千葉 習志野市,1115,2282,174,9,0.0625,0
$JNJ,11/27/2018,b'RT @StockScoops: Adult Basketball: Panthers net over-30 men&amp;#39;s A game https://t.co/AigsYxrcUf $JNJ #stocks #stockmarket',kobo,近畿のすみっこ,1600,678,63557,76762,0.076923077,0
$JNJ,11/27/2018,b'Adult Basketball: Panthers net over-30 men&amp;#39;s A game https://t.co/AigsYxrcUf $JNJ #stocks #stockmarket',Rachel Gilbey,London,10419,7383,103097,9268,0.142857143,-0.076923077
$JNJ,11/27/2018,b'RT @BrandonVanZee: 9 at 9a a 11/26/18 https://t.co/KdCKQNvRno via @market_scholars #9at9 #earnings #premarket \n\nai  $WYNN $COMM $DXC $NVDA $a',Chessfu,mothership,179,126,12983,536,0.1,-0.2
$JNJ,11/26/2018,"b'Mon. Nov. 26, 2018\nTop 5 stocks\nUp:\n$COL $OSTK $TWLO $UTX $UAL\n$AMZN $GOOGL $GOOG $BA $TLP\n$NVDA $TSLA $MA $TWLO\n\n&amp;a https://t.co/PLF2ecHAzR'",U-Envios,"Lima, Peru",264,1838,529,58,0.181818182,0
$JNJ,11/26/2018,b'RT @StockTweetsHQ: NEW_Dirt Cheap Now_Johnson &amp; Johnson $JNJ Eyeing TearLab Corp $TEAR Despite FDA Rejection Of MMP-9 Test\nhttps://t.co/TL6a',顾七言,,5,162,158,96,0.066666667,0
$JNJ,11/26/2018,b'Anybody Need My SAP Skills? I worked with SAP for ~11Yrs! \n$aapl $amzn $agn $fold $t $googl $iep $nflx $tst $ms $gsa https://t.co/3jMR1BsPnB',【小手(極)】❄神ズゴロウ😈 𝑴𝒖𝒅𝒌𝒊𝒑 ✨,取引後のクレームは❌ お支払いはvプリカ,1891,85,1174,2423,0.1,0
$JNJ,11/26/2018,"b'@muskanity @tomi @Wangatajm Using the all manufacturers have issues argument, is defending fraud.  No way around ita https://t.co/RyjIdkK8SH'",てば,塵積山,667,3829,31794,1921,0,0
$JNJ,11/26/2018,"b""@muskanity @tomi @Wangatajm Feel free to check out #SerialKillerCEO $GM's Mary Barra along with $JNJ  Alex Gorsky aa https://t.co/sGpqaFZc6k""",りい,,181,1246,5021,99,0.166666667,0
$JNJ,11/26/2018,b'#Allergan Request To Dismiss #Restasis Class Action Was Denied &amp; Will Be Costly! \n$aapl $amzn $agn $brk $crm $cmga https://t.co/92MdFYkoo1',Sidney G. Griffin Jr.,,413,562,848,502,-0.090909091,-0.142857143
$JNJ,11/26/2018,b'Short sale volume (not short interest) for $JNJ on 2018-11-23 is 42%. https://t.co/Jzx0SHsUqa $SNY 41% $LLY 38% $SYK 71% $PFE 41%',りさちゃん❤️あっくんず💙🐹💓,Next→2019/01/05🍓Leadリリパ仙台🙈💕,57,94,2291,2301,0.083333333,0
$JNJ,11/26/2018,b'80k AH misguided shares dropped $HALO significantly &amp; ignorantly -The U of Wash FDA expert recommended a faster Appa https://t.co/ydBKqK2QEF',プチプラ大好き,,2652,3656,41289,419,-0.222222222,0
$JNJ,11/26/2018,b'RT @MelaynaLokosky: Fraud follows a formula:\n-Inconsistent &amp; contradictory language to action\n-Innovation used as a manipulation to evade ta',Ghostpaw WELL WE'RE ALL OUT OF MFF,Layleaux,304,596,11807,20494,0,0
$JNJ,11/26/2018,"b'$OSIR appoints Samson Tom, PhD, MBA as CEO effective Nov 26, 2018.  \nFrom 2003-2011, Dr. Tom held roles of increasia https://t.co/OGzXSOMaKs'",MG WELLS,Earth,14198,11803,22072,21423,-0.076923077,0
$JNJ,11/26/2018,b'Short sale volume (not short interest) for $CPRX on 2018-11-23 is 50%. https://t.co/98fO0eTJ77 $PFE 41% $SRPT 52% $ARDM 1% $JNJ 42%',pam caulkins,,4,14,5174,0,0.071428571,0
$JNJ,11/26/2018,"b""Congrats To The New Investors In $NWL ! plz Don't Forget Me! Cheers! \n$aapl $amzn $agn $brk $crm $cmg $dis $esrx $fa https://t.co/aCXeG92Xox""",AJSIMPSON  🎄🎄🎄,"Oxford, England",955,4759,193571,76996,0,0
$JNJ,11/26/2018,"b""Today's million dollar CALL #options trade:\n$AAPL $AMZN $JNJ $KKR $MSFT $NVDA $TSLA $GE $NFLX $CAT $SBUX $TLRYa https://t.co/BCQXl81Pdu""",しば漬けごま塩,,174,1392,11004,52,0.071428571,-0.230769231
$JNJ,11/26/2018,b'Top #moneyflow for #sp500 today\n$NWL $BAC $AAPL $GE $AET $T $MU $ADSK $NVDA $JNJ ...\nhttps://t.co/S59zN0R1wP',りい,,181,1246,5022,99,0,0
$JNJ,11/26/2018,b'The DOW Closed Up ~1.5% But Investors Are On To The #Allergan CON!\n$aapl $amzn $agn $brk $crm $cmg $dis $esrx $fa https://t.co/0zJS99ninI',sissydilara💖💖💖🍼🍼🍼(sissy daughter),,1692,4778,13727,60495,0.076923077,-0.235294118
$JNJ,11/26/2018,b'RT @DvdndDiplomats: The market is open....finally! Looking for #investment ideas? Here are our Top 5 foundation #stocks for a dividend invea',MiSK🌟smap,SMAP⇄NEWSMAP,722,636,50727,20078,0.230769231,0
$JNJ,11/26/2018,b'RT @BrandonVanZee: 9 at 9a a 11/26/18 https://t.co/KdCKQNvRno via @market_scholars #9at9 #earnings #premarket \n\nai  $WYNN $COMM $DXC $NVDA $a',💯 Timeline Deals 🏷,India,138,93,54403,208,0.125,-0.142857143
$JNJ,11/26/2018,b'@TraderAmogh check out $JNJ. Nice r/r over 50MA',ぺんぎん＠小説家になろう,,2023,1957,11523,3311,-0.090909091,-0.285714286
$JNJ,11/26/2018,b'#estate asset watch - price volume leaders in trading today - $AMZN $AAPL $NFLX $MSFT $NVDA $FB $TSLA $BABA $AMDa https://t.co/hQo7TiiVgA',曉,,3,49,165,0,0,0.071428571
$JNJ,11/26/2018,"b""RT @JuliannesWey: Club drugs ketamine ('special K') and magic mushrooms may hold potential for treatment-resistant depression, which affecta""",モフモフ,,2,135,132,78,0.090909091,0
$JNJ,11/26/2018,b'Stonebridge Capital Management Stake in Johnson &amp; Johnson $JNJ Lifted as Market Valuation Rose; Tpg-Axon Managementa https://t.co/vswuyGAU0b',Sophie Garrett,"Guildford / London, UK",811,987,20809,3206,0.090909091,0
$JNJ,11/26/2018,"b""RT @JuliannesWey: Club drugs ketamine ('special K') and magic mushrooms may hold potential for treatment-resistant depression, which affecta""",eightleon,東京 北区,200,2055,11524,1215,-0.230769231,0
$JNJ,11/26/2018,b'$JNJ Max Pain=142.00. Maturity=11/30/2018. #maxpain #options https://t.co/DGTviN2REn https://t.co/hoh8AdZEgp',HDM,,232,711,3069,39,0,0
$JNJ,11/26/2018,"b'Has Smart Money Perfectly Timed Its $JPM Buying Spurt?\n$JNJ, $XOM, $V, $RDS\nhttps://t.co/ROBD7bpQa2'",Kocky/EDF,長野,863,1303,9776,17380,0.047619048,-0.066666667
$JNJ,11/26/2018,"b""RT @JuliannesWey: Club drugs ketamine ('special K') and magic mushrooms may hold potential for treatment-resistant depression, which affecta""",かいざー,,169,305,19504,5274,-0.111111111,0
$JNJ,11/26/2018,b'#Bitcoin May Go The Way Of Beenie Babies!\n$agn $aapl $amzn $brk $crm $cmg $dis $esrx $f $googl $gild $bhc $iep $ibma https://t.co/7l5whLpPfW',KariK484,"Midwest, USA",810,282,79241,261089,0.083333333,0
$JNJ,11/26/2018,"b""Club drugs ketamine ('special K') and magic mushrooms may hold potential for treatment-resistant depression, whicha https://t.co/qJ4lXOY9ZR""",The Healthcare AI Institute,"Washington, DC",106,325,49,36,0.2,0
$JNJ,11/26/2018,b'VPER is current. News is next. Room started $msft $amzn $fb $goog $jnj $jpm $googol $abc $wfc $wmt $cvx $hd $pga https://t.co/bMEsyunRYb',Elly Hunt,"Chicago, IL",396,551,31954,35165,0,0
$JNJ,11/26/2018,b'VPER is current. News is next. Room started $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSXa https://t.co/uaHqpdgVdg',みん🍭7ｍ,,227,2147,10988,4174,0.111111111,-0.076923077
$JNJ,11/26/2018,"b""BAD APPLE #Allergan Hid a Sudden Death By Suicide During #Botox For Depression CTs... Until They Couldn't! \n$agna https://t.co/9G2NkcT4kp""",🇺🇸Elliot Temple🤔,,166,79,8838,126,-0.090909091,0
$JNJ,11/26/2018,b'Buying On Weakness: $SH $VGLT $EMLC $GVI $JNJ $BLL $WMT $PG $PBR $DRI $SHV $WEC via: https://t.co/sD2SOkiJT9 https://t.co/8lASNX1Mvq',Dean Stafford,,63,1298,5021,1834,0.105263158,-0.076923077
$JNJ,11/26/2018,"b'What abusive people defending fraud often tell those who expose fraud: ""Give it up already."" From $JNJ #Acclarent ta https://t.co/sJAVWCw2ZO'",郵政仮面（超）相互フォロー100％,静岡 清水区,8834,8756,308942,34106,0.166666667,0
$JNJ,11/26/2018,"b""Today's million dollar CALL #options trade update:\n$AAPL $AMZN $JNJ $KKR $MSFT $NVDA $TSLA $GE $NFLX $CAT $SBUXa https://t.co/ylaT1W3JX5""",電子書籍を安く買う！,日本,313,1490,32938,8045,0.071428571,0.090909091
$JNJ,11/26/2018,b'Deleted My Tweets On This When Carl Was Pumping $APPL as a $200 Stock. Se La Vie..\n$agn $aapl $amzn $brk $crm $cmga https://t.co/y0J6SdmgIM',ごせんぞ,TOKYO,1460,3001,12631,31472,0.055555556,-0.076923077
$JNJ,11/26/2018,b'RT @StockTweetsHQ: NEW_Set The Standard_Johnson &amp; Johnson $JNJ Looks To Expand Opiate Elimination Portfolio With BioElectronics $BIEL ActiPa',crashcrash,,630,4269,52885,4945,0,0
$JNJ,11/26/2018,"b""RT @StockTweetsHQ: NEW_Updated_The Bee's Knees_Endonovo Therapeutics $ENDV To Meet With Johnson &amp; Johnson $JNJ In California Next Week\nhttpa""",OSCAR,,139,141,7498,638,-0.083333333,-0.076923077
$JNJ,11/26/2018,"b""@benfidler &amp; I do a big ol' #ASH2018 preview, esp. 4 those who haven't been following fields closely. (Covered: vara https://t.co/0db3cKZYib""",Richai,God Forsaken Rock aka S.I.,82,198,3068,9404,0,0
$JNJ,11/26/2018,b'RT @OneOClockDrop: NAME CHANGE $msft $amzn $fb $goog $jnj $jpm $googol $abc $wfc $wmt $cvx $hd $pg $unh $pfe $qcom $adbe $v $nflx $chtr $coa',elise,,268,163,14240,10778,-0.1,0
$JNJ,11/26/2018,b'RT @KenFaulkenberry: 2018 Dividend Champions List\n115 U.S. Companies with 25+ Consecutive Years of Dividend Increases!\nhttps://t.co/BJEQeJCa',ポチ子さん『Point in site』,日本,1258,1,332,43,0.058823529,-0.153846154
$JNJ,11/26/2018,b'NAME CHANGE $msft $amzn $fb $goog $jnj $jpm $googol $abc $wfc $wmt $cvx $hd $pg $unh $pfe $qcom $adbe $v $nflxa https://t.co/8mhsYPG40i',batgirl,,234,1331,5392,12257,-0.142857143,-0.066666667
$JNJ,11/26/2018,"b'@JTSEO9 Took my daughter to an orthodontist, circa 5 yrs ago, saw the ads for visalign. DidnaTMt follow up with any da https://t.co/rFudloHNkw'",vic,México ,140,98,1464,4177,-0.1,-0.357142857
$JNJ,11/26/2018,b'RT @BrandonVanZee: The #SectorSelector is available; the full version for premium @Market_Scholars found at https://t.co/hiIM7wCWFi featurea',セインツハイ＠相互フォロー,,602,812,62306,0,0.071428571,0
$JNJ,11/26/2018,b'@CampbellSoupCo              Management Wins! \n $CPB $agn $aapl $amzn $brk $crm $cmg $dis $esrx $f $googl $gilda https://t.co/WvaxAMq4ut',Vipul Nawre,Roorkee,146,467,21991,47,0,0
$JNJ,11/26/2018,b'#Dividend Today\n$B $BCV $COT $CRAI $CRI $ECF $EDUC $ETM $GPRE $ITG $JNJ $KEY $NNA $SPB $SWKS $UVE $WLK $YUMC \nFreea https://t.co/s56aNB2YmK',たらお,日本,14,37,354,10,0,0
$JNJ,11/26/2018,b'RT @StockTweetsHQ: NEW_Dirt Cheap Now_Johnson &amp; Johnson $JNJ Eyeing TearLab Corp $TEAR Despite FDA Rejection Of MMP-9 Test\nhttps://t.co/TL6a',MG WELLS,Earth,14198,11803,22072,21423,0.133333333,0
$JNJ,11/26/2018,"b'.@jpmorgan @BNYMellon\nWell, jeekers, you guys are going to LOVE this one! \n$JNJ #INVOKANA causes #DEADLY flesh-eatia https://t.co/Kd4ZLV3AGu'",Vipul Nawre,Roorkee,146,467,21992,47,-0.105263158,-0.076923077
$JNJ,11/26/2018,"b'.@blackrock @StateStreet\nWell, jeekers, you guys are going to LOVE this one! \n$JNJ #INVOKANA causes #DEADLY flesh-ea https://t.co/dYQ60q0iQ9'",なっつ,日本の中心（地理的に）,37,122,369,110,0,0
$JNJ,11/26/2018,"b'.@Vanguard_Group @Fidelity\nWell, jeekers, you guys are going to LOVE this one! \n$JNJ #INVOKANA causes #DEADLY flesha https://t.co/tz7283UKCD'",しば漬けごま塩,,174,1392,11005,52,0.090909091,0
$JNJ,11/26/2018,b'RT @BrandonVanZee: 9 at 9a a 11/26/18 https://t.co/KdCKQNvRno via @market_scholars #9at9 #earnings #premarket \n\nai  $WYNN $COMM $DXC $NVDA $a',Taylor Bailey,"Chicago, IL",1218,791,59572,38553,0,0
$JNJ,11/26/2018,b'RT @BentheFidler: ASH 2018: A Guide to the Latest for Blood-Borne Cancers and More https://t.co/Bwz3mg6QTq with @alexlash $ASH18 $BLUE $CELa',Christopher,,984,370,45567,71916,0,0
$JNJ,11/26/2018,"b'Cadinha &amp; Co Has Boosted Johnson &amp; Johnson $JNJ Stake By $333,355; I3 Verticals $IIIV SI Decreased By 22.41% https://t.co/Kexjk9lB0u'",violet 💜💖💜,zhe/purr/purr/purrs/purrself,199,3275,23601,64940,0,0
